ID,Platform,ReleaseYear,Genre,Company,RevenueNA,RevenueEU,RevenueJapan,RevenueOther
13142,PSP,2006.0,Adventure,Company26,0.0,0.0,0.05,0.0
14711,X360,2011.0,Role-Playing,Company13,0.0,0.0,0.03,0.0
3295,PS2,2002.0,Shooter,Company73,0.3,0.23,0.0,0.08
3823,PS2,2003.0,Shooter,Company5,0.26,0.2,0.0,0.07
1373,PS3,2014.0,Sports,Company8,1.07,0.15,0.0,0.19
9351,PS2,2004.0,Misc,Company214,0.07,0.05,0.0,0.02
1322,PC,2011.0,Strategy,Company6,0.0,1.13,0.0,0.32
11716,GBA,2002.0,Shooter,Company87,0.05,0.02,0.0,0.0
2156,Wii,2012.0,Role-Playing,Company17,0.0,0.0,0.96,0.0
12173,DS,2009.0,Misc,Company398,0.04,0.02,0.0,0.01
3907,X360,2009.0,Fighting,Company26,0.36,0.09,0.02,0.04
7924,Wii,2008.0,Action,Company84,0.17,0.01,0.0,0.01
12898,GC,2003.0,Platform,Company26,0.0,0.0,0.05,0.0
2601,X360,2011.0,Platform,Company6,0.38,0.34,0.0,0.08
12218,WiiU,2014.0,Action,Company26,0.0,0.04,0.02,0.0
8802,DS,2010.0,Sports,Company3,0.14,0.0,0.0,0.01
6571,Wii,2009.0,Sports,Company12,0.17,0.06,0.0,0.02
4305,PS,1995.0,Simulation,Company4,0.25,0.17,0.0,0.03
5961,PSP,2006.0,Shooter,Company4,0.26,0.01,0.0,0.03
1546,PS,1999.0,Action,Company78,1.1,0.14,0.0,0.04
12926,DS,2010.0,Racing,Company6,0.03,0.02,0.0,0.01
9230,DS,2005.0,Action,Company15,0.0,0.04,0.1,0.0
218,PC,2010.0,Strategy,Company5,2.56,1.68,0.0,0.59
10219,N64,1999.0,Platform,Company6,0.09,0.02,0.0,0.0
15971,PC,2011.0,Simulation,Company556,0.01,0.0,0.0,0.0
12303,PS,1997.0,Racing,Company4,0.04,0.02,0.0,0.0
15958,X360,2010.0,Adventure,Company357,0.0,0.0,0.02,0.0
3803,PS3,2011.0,Shooter,Company8,0.23,0.2,0.01,0.08
13621,DS,2007.0,Puzzle,Company6,0.03,0.01,0.0,0.0
13986,GC,2004.0,Platform,Company3,0.03,0.01,0.0,0.0
15004,PSV,2015.0,Action,Company26,0.0,0.0,0.02,0.0
14448,PS2,2008.0,Adventure,Company279,0.0,0.0,0.03,0.0
9967,DS,2011.0,Platform,Company29,0.09,0.02,0.0,0.01
5342,DS,2010.0,Adventure,Company33,0.18,0.14,0.0,0.03
8542,DS,2009.0,Puzzle,Company59,0.15,0.0,0.0,0.01
1654,XB,2001.0,Misc,Company2,0.93,0.24,0.0,0.04
1240,PS3,2006.0,Shooter,Company5,0.6,0.63,0.03,0.26
14620,PS3,2011.0,Misc,Company54,0.0,0.0,0.03,0.0
3826,DS,2008.0,Action,Company20,0.47,0.01,0.0,0.04
7627,PSP,2006.0,Sports,Company4,0.18,0.0,0.0,0.02
7431,X360,2009.0,Action,Company161,0.12,0.05,0.02,0.02
15320,DS,2009.0,Action,Company35,0.02,0.0,0.0,0.0
6082,Wii,2010.0,Puzzle,Company216,0.27,0.0,0.0,0.02
6546,X360,2012.0,Role-Playing,Company81,0.15,0.08,0.0,0.02
12569,GBA,2003.0,Platform,Company29,0.04,0.02,0.0,0.0
16126,3DS,2011.0,Action,Company1,0.0,0.01,0.0,0.0
12325,GC,2003.0,Action,Company73,0.05,0.01,0.0,0.0
2656,X360,2008.0,Platform,Company2,0.32,0.36,0.0,0.09
5580,PC,2008.0,Role-Playing,Company11,0.32,0.01,0.0,0.0
2824,3DS,2012.0,Simulation,Company1,0.16,0.02,0.53,0.01
1861,NES,1989.0,Role-Playing,Company26,0.0,0.0,1.1,0.0
3250,2600,1982.0,Shooter,Company11,0.58,0.03,0.0,0.01
15304,PS,1996.0,Adventure,Company430,0.01,0.01,0.0,0.0
4870,PS2,2004.0,Strategy,Company26,0.0,0.0,0.4,0.0
12842,PSP,2007.0,Sports,Company9,0.02,0.03,0.0,0.01
318,PS,1995.0,Misc,Company4,2.12,1.44,0.22,0.06
2956,GBA,2004.0,Misc,Company1,0.5,0.18,0.0,0.01
14332,X360,2011.0,Misc,Company435,0.0,0.03,0.0,0.0
3597,Wii,2011.0,Misc,Company29,0.44,0.08,0.0,0.04
6544,XB,2003.0,Role-Playing,Company11,0.19,0.06,0.0,0.01
14153,Wii,2007.0,Action,Company26,0.0,0.0,0.03,0.0
268,PC,1995.0,Strategy,Company5,1.7,2.27,0.0,0.23
3391,PS,1997.0,Sports,Company15,0.0,0.0,0.56,0.04
7502,GBA,2002.0,Misc,Company31,0.15,0.05,0.0,0.0
6996,PS3,2013.0,Action,Company49,0.0,0.0,0.23,0.0
3225,PS2,2007.0,Role-Playing,Company49,0.22,0.2,0.16,0.05
8952,GBA,2004.0,Sports,Company15,0.0,0.0,0.14,0.0
12656,PS,1997.0,Action,Company15,0.03,0.02,0.0,0.0
5266,PSP,2007.0,Shooter,Company4,0.32,0.01,0.0,0.03
9145,X360,2010.0,Action,Company5,0.11,0.02,0.0,0.01
3460,PS3,2008.0,Sports,Company8,0.54,0.0,0.0,0.04
3869,GBA,2002.0,Sports,Company5,0.37,0.14,0.0,0.01
2741,X360,2008.0,Action,Company129,0.46,0.21,0.01,0.07
11355,XB,2006.0,Simulation,Company6,0.06,0.02,0.0,0.0
14159,DS,2006.0,Adventure,Company59,0.0,0.0,0.03,0.0
1121,PS2,2005.0,Sports,Company8,1.44,0.15,0.0,0.05
120,PS3,2009.0,Action,Company4,3.27,2.25,0.21,1.0
16109,PS3,2015.0,Action,Company426,0.0,0.0,0.01,0.0
13198,GC,2002.0,Sports,Company24,0.04,0.01,0.0,0.0
2212,X360,2009.0,Sports,Company8,0.87,0.0,0.0,0.07
15575,PC,2015.0,Action,Company6,0.0,0.02,0.0,0.0
3461,X360,2009.0,Action,Company6,0.31,0.19,0.02,0.06
4845,GC,2006.0,Action,Company40,0.31,0.08,0.0,0.01
14156,3DS,2012.0,Action,Company132,0.0,0.0,0.03,0.0
6862,GC,2004.0,Role-Playing,Company220,0.19,0.05,0.0,0.01
16220,DS,2006.0,Role-Playing,Company69,0.0,0.0,0.01,0.0
12924,X360,,Racing,Company81,0.0,0.05,0.0,0.01
10769,X360,2010.0,Action,Company8,0.09,0.0,0.0,0.01
5113,PSP,2010.0,Action,Company6,0.09,0.18,0.01,0.1
8038,PSP,2009.0,Action,Company11,0.16,0.01,0.0,0.02
6363,DS,2008.0,Role-Playing,Company72,0.1,0.0,0.16,0.01
12381,PSP,2006.0,Action,Company26,0.05,0.0,0.0,0.01
6805,PS,1995.0,Sports,Company4,0.0,0.0,0.23,0.02
15687,PS4,2016.0,Simulation,Company49,0.0,0.0,0.02,0.0
1015,GBA,2004.0,Misc,Company29,1.25,0.46,0.0,0.03
8314,PSP,2007.0,Action,Company4,0.07,0.07,0.0,0.03
14928,GC,,Racing,Company54,0.02,0.0,0.0,0.0
11050,N64,1998.0,Misc,Company8,0.07,0.02,0.0,0.0
9938,PSV,2014.0,Misc,Company278,0.0,0.0,0.12,0.0
3978,N64,2000.0,Action,Company29,0.4,0.09,0.0,0.01
7287,PS2,2008.0,Sports,Company15,0.0,0.0,0.22,0.0
8326,PS3,2009.0,Misc,Company4,0.0,0.15,0.0,0.02
6992,XB,2002.0,Sports,Company9,0.17,0.05,0.0,0.01
2146,GC,2006.0,Action,Company18,0.75,0.19,0.0,0.03
6270,XB,2003.0,Fighting,Company2,0.21,0.06,0.0,0.01
14355,DS,2013.0,Adventure,Company54,0.0,0.03,0.0,0.0
2758,WiiU,2014.0,Misc,Company6,0.4,0.28,0.0,0.07
14088,XB,2006.0,Shooter,Company319,0.03,0.01,0.0,0.0
6140,XB,2005.0,Fighting,Company8,0.21,0.06,0.0,0.01
2432,PS,1999.0,Action,Company78,0.47,0.32,0.0,0.06
6543,Wii,2009.0,Action,Company5,0.14,0.09,0.0,0.03
13436,N64,1999.0,Racing,Company152,0.0,0.0,0.05,0.0
13304,X360,2011.0,Misc,Company32,0.04,0.0,0.0,0.0
12137,X360,,Misc,Company54,0.06,0.0,0.0,0.0
15381,PS,2002.0,Adventure,Company6,0.01,0.01,0.0,0.0
15153,PC,2016.0,Sports,Company12,0.01,0.01,0.0,0.0
7015,PS2,2003.0,Sports,Company9,0.11,0.09,0.0,0.03
2738,PS3,2010.0,Misc,Company5,0.47,0.19,0.0,0.09
16222,GBA,2004.0,Racing,Company165,0.01,0.0,0.0,0.0
6689,N64,1997.0,Misc,Company3,0.2,0.05,0.0,0.0
3332,PS2,2003.0,Fighting,Company11,0.5,0.02,0.0,0.08
2028,Wii,2007.0,Sports,Company8,0.32,0.59,0.01,0.11
16160,PS2,2010.0,Fighting,Company226,0.0,0.0,0.01,0.0
3218,X360,2009.0,Shooter,Company5,0.34,0.23,0.0,0.06
5401,Wii,2008.0,Racing,Company29,0.29,0.03,0.0,0.03
6829,Wii,2010.0,Sports,Company165,0.23,0.0,0.0,0.02
967,PS3,2010.0,Action,Company3,1.41,0.21,0.03,0.16
16245,PC,2007.0,Shooter,Company24,0.01,0.0,0.0,0.0
9863,DS,2010.0,Misc,Company75,0.11,0.0,0.0,0.01
15216,DS,2008.0,Adventure,Company291,0.02,0.0,0.0,0.0
7973,XB,2002.0,Action,Company22,0.14,0.04,0.0,0.01
4924,DS,2005.0,Platform,Company1,0.34,0.02,0.0,0.03
7559,PS3,2011.0,Shooter,Company59,0.06,0.04,0.08,0.02
7923,PC,2010.0,Role-Playing,Company259,0.09,0.08,0.0,0.02
3954,X360,,Shooter,Company7,0.23,0.21,0.01,0.05
4316,3DS,2014.0,Action,Company20,0.21,0.21,0.0,0.04
11594,X360,2006.0,Action,Company49,0.07,0.01,0.0,0.01
6404,Wii,2009.0,Puzzle,Company29,0.25,0.0,0.0,0.02
9981,PS2,2007.0,Misc,Company59,0.0,0.0,0.12,0.0
8499,GBA,2006.0,Simulation,Company29,0.12,0.04,0.0,0.0
8702,PS3,2011.0,Misc,Company26,0.0,0.0,0.16,0.0
16164,PSV,2014.0,Platform,Company132,0.0,0.0,0.01,0.0
15881,Wii,,Misc,Company233,0.0,0.01,0.0,0.0
11432,3DS,2014.0,Action,Company231,0.0,0.07,0.0,0.0
12385,PC,2010.0,Racing,Company5,0.01,0.04,0.0,0.01
9843,PS,2000.0,Sports,Company29,0.07,0.05,0.0,0.01
16344,PS2,2008.0,Adventure,Company153,0.0,0.0,0.01,0.0
3825,DC,1999.0,Simulation,Company9,0.0,0.0,0.52,0.0
9171,PS,1997.0,Platform,Company189,0.08,0.05,0.0,0.01
13838,PC,2015.0,Simulation,Company8,0.0,0.04,0.0,0.0
9435,DS,2010.0,Misc,Company284,0.12,0.0,0.0,0.01
15639,Wii,2007.0,Misc,Company26,0.0,0.0,0.02,0.0
1923,X360,2010.0,Action,Company3,0.57,0.39,0.02,0.09
11316,PSP,2010.0,Racing,Company5,0.07,0.0,0.0,0.01
8732,PS3,2010.0,Action,Company71,0.08,0.05,0.0,0.02
2584,X360,2012.0,Action,Company29,0.45,0.28,0.0,0.07
1022,N64,1996.0,Racing,Company1,1.69,0.04,0.0,0.01
5191,PS,1997.0,Simulation,Company5,0.2,0.14,0.0,0.02
12740,DS,2005.0,Sports,Company8,0.05,0.0,0.0,0.0
5666,Wii,2008.0,Role-Playing,Company22,0.28,0.02,0.0,0.02
11237,PSP,2009.0,Simulation,Company6,0.08,0.0,0.0,0.01
15964,PSV,2014.0,Simulation,Company81,0.01,0.0,0.0,0.0
11277,Wii,2010.0,Adventure,Company54,0.08,0.0,0.0,0.0
3937,GBA,2004.0,Fighting,Company11,0.36,0.13,0.0,0.01
13157,3DS,2012.0,Action,Company38,0.0,0.0,0.05,0.0
11759,3DS,2014.0,Role-Playing,Company138,0.0,0.0,0.07,0.0
5275,PS3,2013.0,Action,Company13,0.1,0.18,0.0,0.07
13597,PC,2008.0,Action,Company18,0.02,0.02,0.0,0.01
10355,GC,2005.0,Sports,Company8,0.08,0.02,0.0,0.0
1297,DS,2007.0,Adventure,Company33,1.15,0.2,0.0,0.12
850,PS4,2014.0,Racing,Company4,0.35,1.31,0.02,0.33
3442,PS2,2008.0,Action,Company29,0.29,0.22,0.0,0.07
6522,PSP,2008.0,Fighting,Company26,0.0,0.0,0.26,0.0
12878,PS2,2001.0,Sports,Company15,0.03,0.02,0.0,0.01
6235,PS,1998.0,Role-Playing,Company15,0.0,0.0,0.26,0.02
14553,DS,2009.0,Racing,Company5,0.03,0.0,0.0,0.0
10239,PS2,2002.0,Sports,Company351,0.05,0.04,0.0,0.01
14342,DS,2008.0,Simulation,Company17,0.0,0.0,0.03,0.0
10787,X360,2011.0,Action,Company68,0.09,0.0,0.0,0.01
15945,DS,2006.0,Misc,Company87,0.01,0.0,0.0,0.0
10913,GC,2004.0,Shooter,Company349,0.07,0.02,0.0,0.0
10283,SAT,1996.0,Sports,Company9,0.0,0.0,0.11,0.0
9539,PS2,2007.0,Sports,Company4,0.06,0.05,0.0,0.02
3214,PS4,2015.0,Action,Company4,0.23,0.29,0.01,0.1
9054,GB,2001.0,Role-Playing,Company25,0.0,0.0,0.14,0.0
1881,PSP,2005.0,Misc,Company4,0.75,0.18,0.0,0.16
7704,X360,2007.0,Action,Company29,0.16,0.02,0.0,0.02
15674,PC,2004.0,Shooter,Company11,0.0,0.01,0.0,0.0
2018,PS3,2011.0,Platform,Company6,0.33,0.51,0.01,0.18
11256,SAT,1995.0,Simulation,Company363,0.0,0.0,0.08,0.0
9685,PSV,2012.0,Action,Company26,0.0,0.0,0.12,0.0
6840,GC,2005.0,Action,Company6,0.19,0.05,0.0,0.01
766,NES,1988.0,Racing,Company1,1.47,0.38,0.19,0.1
6801,PS2,2003.0,Sports,Company15,0.12,0.09,0.0,0.03
5678,X360,2007.0,Shooter,Company36,0.28,0.01,0.0,0.02
2632,X360,2008.0,Misc,Company2,0.12,0.56,0.0,0.1
1674,XOne,2015.0,Shooter,Company8,0.72,0.37,0.01,0.11
1726,DS,2007.0,Platform,Company9,0.54,0.49,0.01,0.12
2182,Wii,2011.0,Racing,Company33,0.46,0.39,0.0,0.1
13913,PC,2009.0,Adventure,Company42,0.0,0.03,0.0,0.01
10784,DS,2008.0,Simulation,Company1,0.09,0.0,0.0,0.01
14316,PSV,2016.0,Fighting,Company26,0.0,0.0,0.03,0.0
7332,DS,2007.0,Sports,Company26,0.0,0.0,0.21,0.0
1745,PSP,2007.0,Role-Playing,Company17,0.45,0.25,0.3,0.16
4662,Wii,2011.0,Sports,Company26,0.16,0.0,0.25,0.01
9151,Wii,2009.0,Misc,Company20,0.13,0.0,0.0,0.01
5738,PS,1997.0,Shooter,Company10,0.1,0.07,0.13,0.02
15193,PC,2009.0,Racing,Company36,0.0,0.02,0.0,0.0
16205,DS,2012.0,Action,Company279,0.0,0.0,0.01,0.0
10703,DS,2010.0,Puzzle,Company29,0.09,0.0,0.0,0.01
6927,PS,2000.0,Action,Company4,0.13,0.09,0.0,0.02
11294,DS,2010.0,Sports,Company15,0.0,0.02,0.06,0.0
9242,PSP,2010.0,Role-Playing,Company132,0.07,0.0,0.06,0.01
14097,PC,2014.0,Role-Playing,Company6,0.0,0.03,0.0,0.0
10153,GC,2002.0,Racing,Company29,0.09,0.02,0.0,0.0
9478,PSP,2011.0,Role-Playing,Company220,0.0,0.0,0.13,0.0
14506,GBA,2005.0,Puzzle,Company87,0.02,0.01,0.0,0.0
2227,Wii,2009.0,Sports,Company8,0.29,0.52,0.02,0.11
6068,3DS,2012.0,Racing,Company9,0.12,0.15,0.0,0.02
1182,PS2,2009.0,Sports,Company15,0.1,0.18,0.12,1.16
2373,PS2,2004.0,Sports,Company64,0.43,0.33,0.0,0.11
4036,XB,2004.0,Shooter,Company8,0.34,0.13,0.0,0.02
4093,3DS,2014.0,Sports,Company1,0.15,0.14,0.17,0.03
2260,N64,1999.0,Fighting,Company8,0.63,0.27,0.0,0.02
14279,PS3,2012.0,Action,Company26,0.0,0.0,0.03,0.0
8984,GBA,2003.0,Role-Playing,Company15,0.1,0.04,0.0,0.0
1600,PS2,2001.0,Role-Playing,Company19,0.61,0.48,0.0,0.16
8582,PS,1997.0,Sports,Company298,0.0,0.0,0.15,0.01
6430,Wii,2008.0,Sports,Company6,0.24,0.0,0.0,0.02
3552,PS2,2004.0,Action,Company13,0.19,0.15,0.17,0.05
13448,XB,2004.0,Shooter,Company68,0.03,0.01,0.0,0.0
12455,X360,2011.0,Sports,Company49,0.0,0.05,0.0,0.01
7933,DS,2010.0,Misc,Company69,0.0,0.0,0.19,0.0
11233,DS,2008.0,Misc,Company293,0.08,0.0,0.0,0.01
2059,X360,2008.0,Sports,Company15,0.13,0.76,0.03,0.09
10071,XB,2005.0,Action,Company29,0.08,0.02,0.0,0.0
3644,PS3,2009.0,Fighting,Company29,0.3,0.17,0.0,0.07
16515,3DS,2012.0,Puzzle,Company284,0.01,0.0,0.0,0.0
6513,GBA,2004.0,Adventure,Company58,0.0,0.0,0.25,0.01
15101,XB,2005.0,Action,Company42,0.02,0.0,0.0,0.0
12311,Wii,2009.0,Simulation,Company127,0.06,0.0,0.0,0.0
3611,SNES,1994.0,Fighting,Company152,0.0,0.0,0.56,0.0
14007,3DS,2016.0,Adventure,Company406,0.0,0.0,0.04,0.0
7960,3DS,2011.0,Sports,Company220,0.12,0.0,0.06,0.01
15050,PSP,2012.0,Strategy,Company153,0.0,0.0,0.02,0.0
12228,X360,2009.0,Simulation,Company59,0.0,0.0,0.07,0.0
14724,PC,2011.0,Strategy,Company317,0.0,0.02,0.0,0.0
11625,SAT,1998.0,Adventure,Company9,0.0,0.0,0.08,0.0
5248,2600,1981.0,Action,Company140,0.33,0.02,0.0,0.0
1710,NES,1988.0,Sports,Company26,0.1,0.0,1.08,0.0
15672,PSP,2010.0,Role-Playing,Company15,0.0,0.0,0.02,0.0
9042,Wii,2006.0,Misc,Company158,0.13,0.0,0.0,0.01
3514,Wii,2009.0,Action,Company29,0.23,0.28,0.0,0.06
9822,XB,,Fighting,Company54,0.09,0.03,0.0,0.0
13232,PS2,2008.0,Adventure,Company444,0.0,0.0,0.05,0.0
10328,WiiU,2013.0,Strategy,Company5,0.06,0.04,0.0,0.01
9937,DS,2009.0,Adventure,Company20,0.11,0.0,0.0,0.01
14452,DS,2010.0,Action,Company15,0.0,0.0,0.03,0.0
8824,PC,2011.0,Simulation,Company8,0.05,0.08,0.0,0.02
3566,GBA,2004.0,Puzzle,Company87,0.4,0.15,0.0,0.01
13447,PSV,2014.0,Adventure,Company279,0.0,0.0,0.05,0.0
12016,DS,2006.0,Action,Company26,0.0,0.0,0.07,0.0
5776,PS2,2005.0,Misc,Company4,0.15,0.12,0.0,0.04
10093,PS2,2009.0,Action,Company59,0.06,0.04,0.0,0.01
6976,XB,2005.0,Action,Company8,0.18,0.05,0.0,0.01
14188,XOne,2016.0,Action,Company5,0.02,0.01,0.0,0.0
2916,GBA,2001.0,Action,Company35,0.5,0.19,0.0,0.01
15784,PC,2007.0,Shooter,Company2,0.0,0.01,0.0,0.0
8379,PS4,2015.0,Racing,Company257,0.0,0.12,0.03,0.02
14140,PS4,2016.0,Shooter,Company13,0.03,0.0,0.0,0.01
4867,PS2,,Simulation,Company54,0.19,0.15,0.0,0.05
14376,PSP,2013.0,Adventure,Company279,0.0,0.0,0.03,0.0
11341,PC,2013.0,Simulation,Company102,0.0,0.08,0.0,0.01
14248,PS,1996.0,Shooter,Company147,0.02,0.01,0.0,0.0
14617,3DS,2016.0,Action,Company26,0.0,0.0,0.03,0.0
1344,PS2,2004.0,Sports,Company8,1.03,0.32,0.0,0.09
2504,PS,1996.0,Adventure,Company118,0.46,0.31,0.0,0.05
1432,3DS,2014.0,Platform,Company1,0.47,0.51,0.28,0.09
6794,WiiU,2012.0,Sports,Company8,0.22,0.0,0.0,0.02
14429,PS3,2009.0,Sports,Company69,0.02,0.0,0.0,0.01
5206,NES,1993.0,Action,Company86,0.25,0.1,0.0,0.01
989,GB,1991.0,Adventure,Company1,0.85,0.31,0.56,0.04
7568,PS2,2004.0,Sports,Company9,0.1,0.08,0.0,0.03
4772,X360,2011.0,Shooter,Company2,0.26,0.11,0.0,0.04
946,GBA,2005.0,Misc,Company29,1.31,0.49,0.0,0.03
14046,3DS,2015.0,Action,Company26,0.0,0.03,0.0,0.0
11545,Wii,,Misc,Company54,0.07,0.0,0.0,0.01
11732,Wii,2008.0,Action,Company5,0.07,0.0,0.0,0.0
39,PS2,2001.0,Action,Company3,6.99,4.51,0.3,1.3
2175,PS2,,Misc,Company54,0.47,0.36,0.0,0.12
13567,PS3,2012.0,Platform,Company59,0.0,0.0,0.04,0.0
11122,Wii,2010.0,Misc,Company35,0.08,0.0,0.0,0.01
13550,DS,2010.0,Puzzle,Company275,0.04,0.0,0.0,0.0
4556,WiiU,2012.0,Shooter,Company5,0.21,0.18,0.0,0.03
7666,X360,2007.0,Shooter,Company5,0.18,0.01,0.0,0.01
10755,DS,2011.0,Sports,Company3,0.09,0.0,0.0,0.01
15211,DS,,Platform,Company54,0.02,0.0,0.0,0.0
2285,N64,1998.0,Platform,Company28,0.72,0.17,0.0,0.01
15222,PC,2007.0,Role-Playing,Company233,0.0,0.02,0.0,0.0
9566,PS2,2007.0,Role-Playing,Company9,0.0,0.0,0.13,0.0
9549,PC,2010.0,Action,Company17,0.0,0.1,0.0,0.03
177,X360,2009.0,Action,Company6,3.1,1.56,0.08,0.51
2516,N64,1996.0,Fighting,Company1,0.61,0.19,0.0,0.01
4333,DS,2008.0,Misc,Company6,0.41,0.01,0.0,0.03
7270,WiiU,2015.0,Role-Playing,Company1,0.1,0.04,0.06,0.01
8532,3DS,2011.0,Role-Playing,Company26,0.0,0.0,0.16,0.0
3283,PS,2001.0,Strategy,Company58,0.0,0.0,0.58,0.04
1528,WiiU,2015.0,Platform,Company1,0.61,0.47,0.11,0.1
15612,PC,2011.0,Shooter,Company178,0.02,0.0,0.0,0.0
5586,PS,1999.0,Sports,Company8,0.18,0.12,0.0,0.02
8716,DS,2010.0,Action,Company6,0.14,0.01,0.0,0.01
1437,PS,1999.0,Simulation,Company15,0.0,0.0,1.26,0.09
2934,PS2,2000.0,Simulation,Company26,0.16,0.13,0.36,0.04
1517,PS3,2011.0,Action,Company8,0.45,0.57,0.06,0.21
10701,3DS,2013.0,Puzzle,Company20,0.09,0.0,0.0,0.01
11715,Wii,2011.0,Sports,Company233,0.0,0.06,0.0,0.01
15565,GBA,2004.0,Adventure,Company24,0.01,0.0,0.0,0.0
5075,3DS,2011.0,Sports,Company15,0.11,0.13,0.11,0.02
16143,PC,2010.0,Fighting,Company148,0.0,0.01,0.0,0.0
14929,PC,2009.0,Adventure,Company233,0.0,0.02,0.0,0.0
7742,PS2,2005.0,Misc,Company4,0.1,0.07,0.0,0.02
53,PS,1997.0,Racing,Company4,4.02,3.87,2.54,0.52
11851,Wii,2010.0,Sports,Company391,0.0,0.06,0.0,0.01
4785,X360,2007.0,Action,Company6,0.36,0.01,0.0,0.03
3995,PS2,2010.0,Sports,Company8,0.41,0.02,0.0,0.07
3506,3DS,2013.0,Role-Playing,Company72,0.28,0.0,0.27,0.02
1835,PS2,2007.0,Action,Company5,0.63,0.37,0.0,0.11
3430,PS4,2015.0,Role-Playing,Company26,0.2,0.22,0.08,0.08
11562,DS,2008.0,Sports,Company15,0.07,0.0,0.0,0.01
5166,DS,2007.0,Sports,Company11,0.33,0.0,0.0,0.03
1049,GBA,2001.0,Puzzle,Company29,1.25,0.39,0.0,0.06
15606,PS2,2002.0,Adventure,Company249,0.0,0.0,0.02,0.0
6393,GC,2006.0,Simulation,Company8,0.21,0.05,0.0,0.01
1944,X360,2010.0,Action,Company29,0.67,0.29,0.01,0.1
8489,Wii,2011.0,Action,Company9,0.11,0.04,0.0,0.01
6936,XB,2006.0,Sports,Company8,0.18,0.05,0.0,0.01
12826,SAT,1998.0,Strategy,Company9,0.0,0.0,0.05,0.0
14690,PS3,2013.0,Action,Company49,0.0,0.0,0.03,0.0
10267,SAT,1997.0,Role-Playing,Company9,0.0,0.0,0.11,0.0
202,PS,1996.0,Action,Company19,2.05,1.16,1.11,0.73
556,X360,2011.0,Sports,Company8,2.42,0.11,0.0,0.16
11566,X360,2016.0,Sports,Company8,0.06,0.01,0.0,0.01
307,PS2,2003.0,Sports,Company5,2.29,1.17,0.01,0.42
15786,PS2,2005.0,Misc,Company26,0.0,0.0,0.02,0.0
12258,X360,2011.0,Misc,Company12,0.05,0.01,0.0,0.0
7226,N64,2000.0,Action,Company13,0.14,0.03,0.05,0.0
12867,XB,2002.0,Sports,Company9,0.04,0.01,0.0,0.0
14430,PS4,2016.0,Action,Company26,0.0,0.0,0.03,0.0
2168,PS2,2002.0,Platform,Company4,0.36,0.28,0.22,0.09
10556,GC,2006.0,Role-Playing,Company54,0.06,0.02,0.02,0.0
3671,PS2,2002.0,Sports,Company9,0.0,0.0,0.55,0.0
3585,PS2,2001.0,Sports,Company31,0.27,0.21,0.0,0.07
9659,DS,2007.0,Simulation,Company292,0.09,0.02,0.0,0.01
10669,PS3,2014.0,Racing,Company42,0.09,0.0,0.0,0.01
8059,PSP,2005.0,Strategy,Company15,0.11,0.01,0.05,0.01
9773,3DS,2012.0,Platform,Company9,0.07,0.04,0.0,0.01
6565,XB,2005.0,Adventure,Company8,0.19,0.06,0.0,0.01
3953,PS2,2003.0,Platform,Company20,0.25,0.19,0.0,0.06
13871,PC,2006.0,Strategy,Company24,0.0,0.03,0.0,0.01
8989,PS,1995.0,Role-Playing,Company4,0.0,0.0,0.14,0.01
12052,XB,2004.0,Platform,Company5,0.05,0.01,0.0,0.0
4380,2600,,Action,Company11,0.42,0.02,0.0,0.0
10087,SAT,1998.0,Adventure,Company9,0.0,0.0,0.11,0.0
9150,PS,1997.0,Role-Playing,Company4,0.08,0.05,0.0,0.01
5660,2600,1982.0,Action,Company192,0.3,0.02,0.0,0.0
5798,PS,1998.0,Misc,Company31,0.17,0.12,0.0,0.02
15684,PC,2006.0,Strategy,Company3,0.0,0.01,0.0,0.0
7235,PS2,2002.0,Misc,Company31,0.11,0.08,0.0,0.03
10337,WiiU,2013.0,Puzzle,Company20,0.1,0.0,0.0,0.01
15227,PS3,2010.0,Adventure,Company82,0.0,0.0,0.02,0.0
15473,PC,2016.0,Adventure,Company360,0.0,0.02,0.0,0.0
9390,DS,2005.0,Platform,Company33,0.11,0.01,0.0,0.01
9222,PS2,2001.0,Misc,Company315,0.0,0.0,0.14,0.0
15922,GBA,2005.0,Platform,Company6,0.01,0.0,0.0,0.0
2502,PS3,2010.0,Fighting,Company26,0.42,0.2,0.11,0.09
9195,DS,2008.0,Action,Company52,0.1,0.02,0.0,0.01
15148,PC,2014.0,Role-Playing,Company42,0.0,0.02,0.0,0.0
5399,3DS,2011.0,Strategy,Company6,0.22,0.09,0.0,0.03
16274,DS,2009.0,Puzzle,Company42,0.01,0.0,0.0,0.0
5162,PSP,2006.0,Sports,Company8,0.34,0.0,0.0,0.03
920,PS2,2007.0,Misc,Company33,0.47,0.08,0.0,1.33
2861,Wii,2007.0,Role-Playing,Company17,0.18,0.01,0.5,0.02
1823,PS3,2013.0,Role-Playing,Company17,0.36,0.33,0.28,0.15
15527,DS,2010.0,Adventure,Company153,0.0,0.0,0.02,0.0
9322,XB,2004.0,Sports,Company9,0.1,0.03,0.0,0.0
3733,DS,2008.0,Role-Playing,Company71,0.33,0.03,0.15,0.03
14810,SNES,1995.0,Sports,Company26,0.0,0.0,0.03,0.0
10108,PSP,2007.0,Sports,Company6,0.02,0.06,0.0,0.03
7716,XB,2002.0,Role-Playing,Company19,0.15,0.04,0.0,0.01
